post_comment,id,sentence,entity,pos_sentiment_words,neg_sentiment_words,textblob,sentiment
post,96_cmt,a lot cheaper to stay in malaysia just a few mins across the boarder from singapore,"['malaysia', 'singapore']",[],['few'],-0.2,5.714285714
post,96_cmt,it been a while and my passport expired hahahaha,[],['hahahaha'],[],0.2,7.142857143
post,96_cmt,definitely possible to do singapore on a budget,['singapore'],[],[],0.0,6.428571429
post,96_cmt,what do you think sets singapore apart from other travel destinations,['singapore'],[],['other'],-0.125,5.982142857
post,96_cmt,that looks amazing,[],['amazing'],[],0.6000000000000001,8.571428571
post,96_cmt,ooh,[],[],[],0.0,6.428571429
post,96_cmt,can i also add wings of time show and magical sands both on sentosa,['sentosa'],['magical'],[],0.5,8.214285714
post,96_cmt,where s the best food,['food'],['best'],[],1.0,10.0
post,96_cmt,botanic gardens is also free,['botanic garden'],['free'],[],0.4,7.857142857
post,96_cmt,inshaallah someday i can travel to this place,['inshaallah someday'],[],[],0.0,6.428571429
post,96_cmt,jooooo,[],[],[],0.0,6.428571429
post,96_cmt,vnatog hahahhaa,[],[],[],0.0,6.428571429
post,96_cmt,anyone know what she ordered to eat,[],[],[],0.0,6.428571429
post,96_cmt,lily,[],[],[],0.0,6.428571429
post,96_cmt,samantha williams,['samantha williams'],[],[],0.0,6.428571429
post,96_cmt,j e s s a,[],[],[],0.0,6.428571429
post,96_cmt,james reli,['james reli'],[],[],0.0,6.428571429
post,96_cmt,katie,[],[],[],0.0,6.428571429
post,96_cmt,jessica santos,['jessica santo'],[],[],0.0,6.428571429
post,96_cmt,tephyaah22,[],[],[],0.0,6.428571429
post,96_cmt,iamvantige,[],[],[],0.0,6.428571429
post,96_cmt,nezalyn tan vego,['nezalyn tan vego'],[],[],0.0,6.428571429
post,96_cmt,𝐓𝐈𝐌𝐄,[],[],[],0.0,6.428571429
post,96_cmt,𝐓𝐎,['𝐓𝐎'],[],[],0.0,6.428571429
post,96_cmt,𝐓𝐈𝐌𝐄,[],[],[],0.0,6.428571429
post,96_cmt,ingrid,[],[],[],0.0,6.428571429
post,96_cmt,njarheim,['njarheim'],[],[],0.0,6.428571429
post,96_cmt,johanne,[],[],[],0.0,6.428571429
post,96_cmt,joselitojrteope,[],[],[],0.0,6.428571429
post,96_cmt,sidonia,[],[],[],0.0,6.428571429
post,96_cmt,so beautiful,[],['beautiful'],[],0.85,9.464285714
post,97_cmt,the st giles beside midvalley mall also v nice  just stayed there recently theres many movies on their tv and can connect phone as well,['the st gile beside midvalley mall'],"['nice', 'many']",[],0.3666666666666667,7.738095238
post,97_cmt,the breakfast was good when i first visited and not so crowded as in st giles,['first'],['good'],[],0.7,8.928571429
post,97_cmt,pool also slightly bigger,[],[],['slightly'],0.0,6.428571429
post,97_cmt,your hairs tell us u had a good time,[],['good'],[],0.7,8.928571429
post,97_cmt,you bring me go,[],[],[],0.0,6.428571429
post,97_cmt,stayed here before but my room aircon didn,[],[],[],0.0,6.428571429
post,97_cmt,t work for the 4 days i was there,['the 4 day'],[],[],0.0,6.428571429
post,97_cmt,couldn,[],[],[],0.0,6.428571429
post,97_cmt,t change room because it was fully booked,[],[],[],0.0,6.428571429
post,97_cmt,anyone coming to jb should stay in this hotel even though rated 4,['4'],[],[],0.0,6.428571429
post,97_cmt,it is actually 5 for me,['5'],[],[],0.0,6.428571429
post,97_cmt,the millionth jb video,[],[],[],0.0,6.428571429
post,97_cmt,hi,[],[],[],0.0,6.428571429
post,97_cmt,may i know what room is this,[],[],[],0.0,6.428571429
post,97_cmt,150 for weekends could stay in holiday inn across ciq,"['150', 'weekend']",[],[],0.0,6.428571429
post,97_cmt,78 is sgd or rm,['78'],[],[],0.0,6.428571429
post,97_cmt,sorry what,[],[],['sorry'],-0.5,4.642857143
post,97_cmt,s the hotel,[],[],[],0.0,6.428571429
post,97_cmt,wahhh must check this out sia,['sia'],[],[],0.0,6.428571429
post,97_cmt,150 with bathtub,['150'],[],[],0.0,6.428571429
post,97_cmt,if not,[],[],[],0.0,6.428571429
post,97_cmt,does the room has netflix,['netflix'],[],[],0.0,6.428571429
post,97_cmt,screen mirror function,[],[],[],0.0,6.428571429
post,97_cmt,wah so nice,[],['nice'],[],0.6,8.571428571
post,97_cmt,how to get free cake,[],['free'],[],0.4,7.857142857
post,97_cmt,wow best ye tq for sharing sis,[],"['wow', 'best']",[],0.55,8.392857143
post,97_cmt,wah nice sia,['sia'],['nice'],[],0.6,8.571428571
post,97_cmt,pelanggii,[],[],[],0.0,6.428571429
post,97_cmt,ning,[],[],[],0.0,6.428571429
post,97_cmt,s gf ఌ,[],[],[],0.0,6.428571429
post,97_cmt,kah yee,['kah yee'],[],[],0.0,6.428571429
post,97_cmt,isabelgst,[],[],[],0.0,6.428571429
post,97_cmt,marquardt,[],[],[],0.0,6.428571429
post,97_cmt,the long hours of jam,['the long hour'],[],[],0.0,6.428571429
post,97_cmt,whats hotel name,[],[],[],0.0,6.428571429
post,97_cmt,thanks,[],['thanks'],[],0.2,7.142857143
post,97_cmt,the shower pressure cannot make it,[],[],[],0.0,6.428571429
post,97_cmt,do not stay there,[],[],[],0.0,6.428571429
post,97_cmt,got bidet,[],[],[],0.0,6.428571429
post,97_cmt,彬,[],[],[],0.0,6.428571429
post,97_cmt,toilet stanky,['toilet stanky'],[],[],0.0,6.428571429
post,97_cmt,so many guys,[],['many'],[],0.5,8.214285714
post,97_cmt,it,[],[],[],0.0,6.428571429
post,97_cmt,s must be shiok,[],[],[],0.0,6.428571429
post,97_cmt,piak piak mode,['piak piak mode'],[],[],0.0,6.428571429
post,97_cmt,worth sia,['sia'],['worth'],[],0.3,7.5
post,98_cmt,wow,[],['wow'],[],0.1,6.785714286
post,98_cmt,what a beauty you are,[],[],[],0.0,6.428571429
post,98_cmt,so cute,[],['cute'],[],0.5,8.214285714
post,98_cmt,very nice,[],"['very', 'nice']",[],0.78,9.214285714
post,98_cmt,wow so pretty god bless you,['god'],"['wow', 'pretty']",[],0.175,7.053571429
post,98_cmt,super,[],['super'],[],0.3333333333333333,7.619047619
post,98_cmt,hi beauty,[],[],[],0.0,6.428571429
post,98_cmt,wow sweet,[],"['wow', 'sweet']",[],0.2249999999999999,7.232142857
post,98_cmt,nice song,[],['nice'],[],0.6,8.571428571
post,98_cmt,may i know from which building we can enjoy that beautiful view,[],"['enjoy', 'beautiful']",[],0.625,8.660714286
post,98_cmt,wow,[],['wow'],[],0.1,6.785714286
post,98_cmt,yesterday i go there,['yesterday'],[],[],0.0,6.428571429
post,98_cmt,wow beautiful,[],"['wow', 'beautiful']",[],0.475,8.125
post,98_cmt,how beautiful you are,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,you now singapore,['singapore'],[],[],0.0,6.428571429
post,98_cmt,nice place,[],['nice'],[],0.6,8.571428571
post,98_cmt,super,[],['super'],[],0.3333333333333333,7.619047619
post,98_cmt,"hi
",[],[],[],0.0,6.428571429
post,98_cmt,so beutiful,[],[],[],0.0,6.428571429
post,98_cmt,you are so nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,nice view,[],['nice'],[],0.6,8.571428571
post,98_cmt,nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,hiiii,[],[],[],0.0,6.428571429
post,98_cmt,hi queen,[],[],[],0.0,6.428571429
post,98_cmt,nice i love you,[],"['nice', 'love']",[],0.55,8.392857143
post,98_cmt,very nice,[],"['very', 'nice']",[],0.78,9.214285714
post,98_cmt,hello girls,[],[],[],0.0,6.428571429
post,98_cmt,nice cute,[],"['nice', 'cute']",[],0.55,8.392857143
post,98_cmt,beautiful singapore,['singapore'],['beautiful'],[],0.85,9.464285714
post,98_cmt,hi,[],[],[],0.0,6.428571429
post,98_cmt,hi how are you,[],[],[],0.0,6.428571429
post,98_cmt,amazing,[],['amazing'],[],0.6000000000000001,8.571428571
post,98_cmt,nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,wow so beautiful looking you,[],"['wow', 'beautiful']",[],0.475,8.125
post,98_cmt,nice babe,[],['nice'],[],0.6,8.571428571
post,98_cmt,hi u r so beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,wow beautiful,[],"['wow', 'beautiful']",[],0.475,8.125
post,98_cmt,looking so pretty,[],['pretty'],[],0.25,7.321428571
post,98_cmt,wow very beutefull you,[],"['wow', 'very']",[],0.15,6.964285714
post,98_cmt,so super cute,[],"['super', 'cute']",[],0.4166666666666666,7.916666667
post,98_cmt,super,[],['super'],[],0.3333333333333333,7.619047619
post,98_cmt,hi,[],[],[],0.0,6.428571429
post,98_cmt,so beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,queen queen,[],[],[],0.0,6.428571429
post,98_cmt,looking cute,[],['cute'],[],0.5,8.214285714
post,98_cmt,hi how are you,[],[],[],0.0,6.428571429
post,98_cmt,wow how this place has changed,[],['wow'],[],0.1,6.785714286
post,98_cmt,accept friend request ji following,['ji follow'],[],[],0.0,6.428571429
post,98_cmt,wonderful,[],['wonderful'],[],1.0,10.0
post,98_cmt,nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,awesome,[],['awesome'],[],1.0,10.0
post,98_cmt,so cute baby,[],['cute'],[],0.5,8.214285714
post,98_cmt,nice dude,[],['nice'],[],0.6,8.571428571
post,98_cmt,so cute,[],['cute'],[],0.5,8.214285714
post,98_cmt,hello beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,ya very nice but can excuse abit so that i can see the sunset thank you,[],"['very', 'nice']",['excuse'],0.365,7.732142857
post,98_cmt,super,[],['super'],[],0.3333333333333333,7.619047619
post,98_cmt,nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,baby,[],[],[],0.0,6.428571429
post,98_cmt,why is your hair so beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,enjoy the sunset evening dilulu,['evening'],['enjoy'],[],0.4,7.857142857
post,98_cmt,very fantastic,[],"['very', 'fantastic']",[],0.52,8.285714286
post,98_cmt,you all so very beautiful,[],"['very', 'beautiful']",[],1.0,10.0
post,98_cmt,woow so lovely girl,[],['lovely'],[],0.5,8.214285714
post,98_cmt,beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,can we be friend,[],[],[],0.0,6.428571429
post,98_cmt,super,[],['super'],[],0.3333333333333333,7.619047619
post,98_cmt,beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,so nice u,[],['nice'],[],0.6,8.571428571
post,98_cmt,nice camera man,[],['nice'],[],0.6,8.571428571
post,98_cmt,wow sweety koheda me,[],['wow'],[],0.1,6.785714286
post,98_cmt,super darling,[],['super'],[],0.3333333333333333,7.619047619
post,98_cmt,wow,[],['wow'],[],0.1,6.785714286
post,98_cmt,nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,so beautiful you,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,gorgeous angel,[],['gorgeous'],[],0.7,8.928571429
post,98_cmt,nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,so beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,raviilove you,[],[],[],0.0,6.428571429
post,98_cmt,beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,hi beauty,[],[],[],0.0,6.428571429
post,98_cmt,i want join,[],[],[],0.0,6.428571429
post,98_cmt,super,[],['super'],[],0.3333333333333333,7.619047619
post,98_cmt,so cute dear,[],['cute'],[],0.5,8.214285714
post,98_cmt,very beautiful,[],"['very', 'beautiful']",[],1.0,10.0
post,98_cmt,nice,[],['nice'],[],0.6,8.571428571
post,98_cmt,looking fabulous,[],['fabulous'],[],0.4,7.857142857
post,98_cmt,u are more beautiful than t sunset,[],"['more', 'beautiful']",[],0.675,8.839285714
post,98_cmt,hi your name,[],[],[],0.0,6.428571429
post,98_cmt,hi,[],[],[],0.0,6.428571429
post,98_cmt,wow,[],['wow'],[],0.1,6.785714286
post,98_cmt,amazingly beautiful,[],"['amazingly', 'beautiful']",[],0.85,9.464285714
post,98_cmt,wow,[],['wow'],[],0.1,6.785714286
post,98_cmt,so beautiful,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,beautiful scenery with a beauty,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,beautiful you,[],['beautiful'],[],0.85,9.464285714
post,98_cmt,super,[],['super'],[],0.3333333333333333,7.619047619
post,98_cmt,wow,[],['wow'],[],0.1,6.785714286
post,98_cmt,very nice,[],"['very', 'nice']",[],0.78,9.214285714
post,99_cmt,i think you meant rich parents,[],['rich'],[],0.375,7.767857143
post,99_cmt,dun have to be rich,[],['rich'],[],0.375,7.767857143
post,99_cmt,just need to be employed,[],[],[],0.0,6.428571429
post,99_cmt,lol all these places are cheap,[],"['lol', 'cheap']",[],0.6000000000000001,8.571428571
post,99_cmt,should do part to feat jaan  saint piere  karla koma and skai,['koma'],[],[],0.0,6.428571429
post,99_cmt,i,[],[],[],0.0,6.428571429
post,99_cmt,m working here as a helper but i been these places also,[],[],[],0.0,6.428571429
post,99_cmt,we love level 33,['level 33'],['love'],[],0.5,8.214285714
post,99_cmt,preferred destination for short,[],[],[],0.0,6.428571429
post,99_cmt,term travel,[],[],[],0.0,6.428571429
post,99_cmt,weekend food and shopping trip to jb is more exciting,['food'],"['more', 'exciting']",[],0.4,7.857142857
post,99_cmt,ouhhhh i just know leh,[],[],[],0.0,6.428571429
post,99_cmt,i tot the always go mcdonald for lepak,['mcdonald for lepak'],[],[],0.0,6.428571429
post,99_cmt,all the places i,[],[],[],0.0,6.428571429
post,99_cmt,ve never been to before,[],[],[],0.0,6.428571429
post,99_cmt,just ordinary helper but still can afford,[],[],['ordinary'],-0.25,5.535714286
post,99_cmt,i hang out there but i,[],[],[],0.0,6.428571429
post,99_cmt,m still poor,[],[],['poor'],-0.4,5.0
post,99_cmt,been to these places even im not rich kid,[],['rich'],[],-0.1875,5.758928571
post,99_cmt,without the title of rich i can afford and enjoy all this place,[],"['rich', 'enjoy']",[],0.3875,7.8125
post,99_cmt,newton hawker center also right,['newton hawker center'],['right'],[],0.2857142857142857,7.448979592
post,99_cmt,see u soon siss,[],[],[],0.0,6.428571429
post,99_cmt,333 balik kta,['333'],[],[],0.0,6.428571429
post,99_cmt,ketika yg bener2 rich kids nongkrongnya di warung mamak ato ga kopi tiam,"['bener2', 'ga']",['rich'],[],0.375,7.767857143
post,99_cmt,marquee,[],[],[],0.0,6.428571429
post,100_cmt,do australians need visa to visit singapore,"['australian', 'singapore']",[],[],0.0,6.428571429
post,100_cmt,if no why,[],[],[],0.0,6.428571429
post,100_cmt,dear friends i repeat for the full lists watch my following videos,[],['full'],[],0.175,7.053571429
post,100_cmt,tks,[],[],[],0.0,6.428571429
post,100_cmt,proud to be singaporean,['singaporean'],['proud'],[],0.8,9.285714286
post,100_cmt,ya,[],[],[],0.0,6.428571429
post,100_cmt,but no money to travel,[],[],[],0.0,6.428571429
post,100_cmt,great,[],['great'],[],0.8,9.285714286
post,100_cmt,i m proud to be singaporean,['singaporean'],['proud'],[],0.8,9.285714286
post,100_cmt,very useful info,[],"['very', 'useful']",[],0.39,7.821428571
post,100_cmt,dont be mistaken its not only 5 countries,['5'],[],[],0.0,6.428571429
post,100_cmt,i only included 5 here n there are many more pls go n read up,['5'],"['many', 'more']",[],0.3333333333333333,7.619047619
post,100_cmt,if not i do another vdo with full list,[],['full'],[],0.35,7.678571429
post,100_cmt,but not thailand need to b interview in a room b4 ur passport get stamp,['thailand'],[],[],0.0,6.428571429
post,100_cmt,wired,[],[],[],0.0,6.428571429
post,100_cmt,for full details pls watch my next 2 videos on this subject,['2'],['full'],['subject'],0.0611111111111111,6.646825397
post,100_cmt,tks,[],[],[],0.0,6.428571429
post,100_cmt,and,[],[],[],0.0,6.428571429
post,100_cmt,"this is why so many foreigner want to come to singapore
my country so strong ",[],"['many', 'strong']",[],0.4666666666666667,8.095238095
post,100_cmt,bangladesh also need visa,[],[],[],0.0,6.428571429
post,100_cmt,indian visa,['indian'],[],[],0.0,6.428571429
post,100_cmt,the biggest headache,[],[],[],0.0,6.428571429
post,100_cmt,how about china after covid,['china'],[],[],0.0,6.428571429
post,100_cmt,19 reopening singaporean does require visa to enter china now,"['19', 'singaporean', 'china']",[],[],0.0,6.428571429
post,100_cmt,indai,[],[],[],0.0,6.428571429
post,100_cmt,thank you for the information and proud to own a singapore passport,['singapore'],"['proud', 'own']",[],0.7,8.928571429
post,101_cmt,i was in singapore last weekend,"['singapore', 'last weekend']",[],[],0.0,6.428571429
post,101_cmt,i have to say that i admire everyone who wears long,[],[],['long'],-0.05,6.25
post,101_cmt,pants,[],[],[],0.0,6.428571429
post,101_cmt,very impressive,[],"['very', 'impressive']",[],1.0,10.0
post,101_cmt,singapore is so beautiful,['singapore'],['beautiful'],[],0.85,9.464285714
post,101_cmt,hoping to go there again one day,[],[],[],0.0,6.428571429
post,101_cmt,can i share this in my facebook account if its ok,[],['ok'],[],0.5,8.214285714
post,101_cmt,thank u,[],[],[],0.0,6.428571429
post,101_cmt,is that safe for the wheel chairs,[],['safe'],[],0.5,8.214285714
post,101_cmt,nice thanks for sharing i planning to come again there,[],"['nice', 'thanks']",[],0.4,7.857142857
post,101_cmt,its just a city,[],[],[],0.0,6.428571429
post,101_cmt,let,[],[],[],0.0,6.428571429
post,101_cmt,s go,[],[],[],0.0,6.428571429
post,101_cmt,how about weekend cant come,['about weekend'],[],[],0.0,6.428571429
post,101_cmt,i just went to the top by accident just going w,[],['top'],[],0.5,8.214285714
post,101_cmt,the crowd i didnt knw u need to pay,[],[],[],0.0,6.428571429
post,101_cmt,marina bay is nice tourist attraction,['marina bay'],['nice'],[],0.6,8.571428571
post,101_cmt,where is this place,[],[],[],0.0,6.428571429
post,101_cmt,try,[],[],[],0.0,6.428571429
post,101_cmt,moon rooftop bar and lounge for another nice viewing,[],['nice'],[],0.6,8.571428571
post,101_cmt,thanks for this video,[],['thanks'],[],0.2,7.142857143
post,101_cmt,sundays can go there,['sunday'],[],[],0.0,6.428571429
post,101_cmt,good info video pls continue,[],['good'],[],0.7,8.928571429
post,101_cmt,great sharing,[],['great'],[],0.8,9.285714286
post,101_cmt,only weekday,[],[],[],0.0,6.428571429
post,101_cmt,thank you for sharing,[],[],[],0.0,6.428571429
post,101_cmt,ooooh,[],[],[],0.0,6.428571429
post,101_cmt,thanks fot the tip,[],['thanks'],[],0.2,7.142857143
post,101_cmt,cool next time i visit i will check it out,[],['cool'],[],0.175,7.053571429
post,101_cmt,thanks bro,[],['thanks'],[],0.2,7.142857143
post,101_cmt,thank u this help a lot,[],[],[],0.0,6.428571429
post,101_cmt,how much does it cost to travel to all this places i have a 20hour layover,[],['much'],[],0.2,7.142857143
post,101_cmt,you really will play,[],['really'],[],0.2,7.142857143
post,101_cmt,how busy could this place be,[],['busy'],[],0.1,6.785714286
post,101_cmt,any tip on the time to visit,[],[],[],0.0,6.428571429
post,101_cmt,do people mostly speak english in singapore or more mandarin,"['english', 'singapore']","['mostly', 'more']",[],0.3333333333333333,7.619047619
post,101_cmt,i want to move here when i can,[],[],[],0.0,6.428571429
post,101_cmt,i will go here for sure,[],['sure'],[],0.5,8.214285714
post,101_cmt,tree tings,[],[],[],0.0,6.428571429
post,101_cmt,essek,[],[],[],0.0,6.428571429
post,101_cmt,thank you for sharing,[],[],[],0.0,6.428571429
post,101_cmt,after this mus be pay,[],[],[],0.0,6.428571429
post,101_cmt,open only for weekdays right,['weekday'],['right'],[],0.0952380952380952,6.768707483
post,101_cmt,next week i will be there,['next week'],[],[],0.0,6.428571429
post,101_cmt,i,[],[],[],0.0,6.428571429
post,101_cmt,ll have to go check it out,[],[],[],0.0,6.428571429
post,101_cmt,cant wait till next month,['next month'],[],[],0.0,6.428571429
post,101_cmt,how i wish to visit singapore again,['singapore'],[],[],0.0,6.428571429
post,101_cmt,the accent,[],[],[],0.0,6.428571429
post,101_cmt,singlish,[],[],[],0.0,6.428571429
post,101_cmt,a hack,[],[],[],0.0,6.428571429
